InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.297%,96522,890
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.019%,498,480
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.026%,26674,200
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,29,124
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.167%,14956,85
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.009%,1956,70
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.012%,2080,10
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.037%,6125,2
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,24,0
6-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.432%
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.339%,78336,890
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.010%,208,480
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.867%,19051,200
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,51,124
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.066%,5987,85
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.005%,1257,70
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.027%,10093,10
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.145%,26969,2
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.126%,290166,0
16-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.414%
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.302%,94815,890
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.013%,517,480
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.065%,27470,200
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,54,124
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.148%,12526,85
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.011%,2829,70
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.020%,4189,10
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.051%,9028,2
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,28,0
28-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.388%
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.678%,76679,890
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.007%,171,480
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.736%,14654,200
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,34,124
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.037%,4045,85
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.003%,760,70
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.019%,9416,10
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.145%,25530,2
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,24,0
2-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.373%
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.293%,100812,890
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.017%,435,480
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.096%,26405,200
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,53,124
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.112%,8274,85
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.005%,1367,70
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.010%,1856,10
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.026%,3890,2
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,21,0
27-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.439%
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.387%,92492,890
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.021%,527,480
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.975%,25466,200
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,46,124
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.146%,11909,85
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.007%,1690,70
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.018%,3672,10
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.059%,10942,2
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,27,0
9-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.386%
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.363%,105179,890
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.046%,419,480
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.963%,25315,200
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,47,124
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.144%,10830,85
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.004%,1121,70
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.015%,1796,10
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.021%,2845,2
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,13,0
23-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.443%
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.601%,75767,890
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.011%,192,480
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.786%,15490,200
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,44,124
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.060%,6030,85
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.005%,1431,70
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.029%,9340,10
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.144%,25224,2
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,33,0
5-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.362%
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.336%,102441,890
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.035%,549,480
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.045%,26743,200
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,31,124
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.157%,13224,85
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.010%,2275,70
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.018%,2824,10
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.018%,2846,2
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,17,0
15-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.380%
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.320%,96713,890
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.019%,601,480
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.034%,27581,200
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,22,124
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.139%,11367,85
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.007%,2084,70
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.009%,1588,10
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.034%,4979,2
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,20,0
28-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.438%
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.184%,100983,890
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.048%,564,480
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.087%,29530,200
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,23,124
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.181%,14087,85
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.007%,1900,70
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.011%,1765,10
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.034%,5114,2
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,23,0
26-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.447%
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.232%,95062,890
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.014%,598,480
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.089%,28960,200
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,45,124
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.159%,13958,85
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.008%,1885,70
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.009%,2088,10
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.049%,7625,2
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,31,0
18-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.439%
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.316%,102438,890
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.034%,556,480
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.004%,27306,200
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,25,124
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.166%,12924,85
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1720,70
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.009%,2054,10
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.031%,4289,2
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,15,0
26-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.433%
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.312%,102745,890
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.022%,547,480
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.037%,27140,200
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,42,124
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.154%,11905,85
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1454,70
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.010%,1728,10
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.015%,1690,2
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,22,0
7-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.442%
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.397%,97483,890
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.031%,705,480
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.970%,26947,200
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,30,124
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.131%,10484,85
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1621,70
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.007%,1457,10
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.029%,4475,2
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,24,0
4-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.427%
14-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.265%,98163,890
14-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.016%,677,480
14-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.087%,28851,200
14-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.002%,59,124
